food_id,city_id,restaurant,cuisine,avg_cost,rating
4957,19,RJ Grunts,,134.06,1.7
4958,19,Oriole,,84.91,4.0
4959,19,Lou Malnati's Pizzeria,,90.82,2.6
4960,19,Palace Grill Restaurant,,147.53,4.1
4961,19,Taco Lulú,,147.20,3.3
4962,19,Lou Mitchell's Restaurant,,116.15,3.4
4963,19,Maggiano's Little Italy,,120.55,2.7
4964,19,Green Street Local,,52.58,3.4
4965,19,Su Casa Mexican Restaurant,,56.51,2.9
4966,19,Pizzeria Due,,106.25,4.2
4967,19,Kale My Name,,87.72,2.9
4968,19,Wok cuisine,,66.56,1.8
4969,19,Cantina Laredo,,137.11,2.4
4970,19,Irazu,,139.96,4.0
4971,20,Capital Club 16,,142.10,3.5
4972,20,Dos Taquitos,,57.64,3.1
4973,20,Ole Time Barbecue,,54.37,2.4
4974,20,Shiny Diner,,75.57,1.2
4975,20,Carajillo's Mexican Kitchen,,88.21,3.5
4976,20,Waffle House,,139.71,4.4
4977,20,Waffle House,,128.34,2.3
4978,20,Noodle Blvd,,106.14,1.3
4979,20,Irregardless Cafe,,80.35,1.6
4980,20,Mellow Mushroom,,134.58,4.7
4981,20,Wilson's Eatery,,114.65,5.0
4982,20,Waffle House,,75.87,4.3
4983,20,IHOP,,139.63,2.0
4984,20,Habibi Grill and Bakery,,99.32,3.4
4985,20,Waffle House,,127.87,2.3
4986,20,La Terraza,,89.50,2.6
4987,20,Waffle House,,72.38,2.7
4988,20,Spirits Pub & Grub,,69.93,2.2
4989,20,Golden Corral,,149.30,2.0
4990,20,Red Bowl,,128.00,4.7
4991,21,Petter's Pizza,,69.64,1.6
4992,21,Lerka,,149.33,2.3
4993,21,Bifrons,,101.60,3.3
4994,21,Egon Prinsen,,86.54,2.1
4996,21,Bangkok Café,,118.11,1.5
4997,21,Phú Yên,,117.70,4.5
4998,21,Le Bistro,,65.24,1.8
4999,21,Jovial pub og kjøkken,,132.03,1.2
5000,21,Emilies ELD,,95.06,4.5
5001,21,Ristorantino Italiano,,123.47,2.8
5002,21,Lan Na,,62.96,4.8
5003,40,Coca Chu,,114.43,2.7
5004,21,Sushi Bar Ravnkloa,,100.02,3.5
5005,21,Klempe og Dons,,108.93,3.8
5006,21,Pizza Roma,,95.55,1.0
5007,21,Egon Søndre,,88.77,2.3
5008,21,Egon Solsiden,,140.46,4.6
5009,21,Napolitana,,60.74,3.5
5010,21,Koie Ramen,,56.69,2.2
5011,21,Hagen,,73.39,4.9
5012,40,Romanoes,,69.83,3.5
5013,22,De Grote Stove,,140.25,1.8
5014,40,Manta Ray,,88.08,1.6
5015,22,Het mortierken,,62.58,2.8
5016,22,Da Sergio,,95.32,3.9
5017,22,Odette Brugge,,130.75,4.7
5018,22,Brasserie De Hanze,,84.33,4.8
5019,22,'t Pallieterke,,50.50,1.9
5020,22,Café Français,,139.50,1.3
5021,22,Pizza Hut,,110.42,4.6
5022,22,Bistro Zevenkerken,,100.39,4.6
5023,22,De Nieuwe Blauwe Toren,,112.40,2.3
5024,22,'t Boothuis,,104.49,5.0
5025,22,Oriental Wok,,142.80,2.7
5026,22,Zevensterre,,91.73,1.3
5027,22,De Roeschaert,,65.07,3.5
5028,22,De Zes Bochten,,122.54,4.5
5029,22,Bocca,,101.28,4.2
5030,22,Assiette Blanche,,132.89,4.3
5031,22,De Kruidenmolen,,115.83,1.9
5032,22,Parrilla,,132.24,3.5
5033,22,’t Kiekekot,,127.13,4.2
5034,23,Gló,,59.86,1.8
5035,23,Ristorante Caruso,,66.62,1.2
5036,23,Askur,,63.40,2.7
5037,23,Sólon,,74.42,2.2
5038,23,Gamla Ísland,,105.24,1.7
5039,23,Gandhi,,140.75,4.2
5040,23,Fiskmarkaðurinn,,134.48,4.5
5041,23,BakaBaka,,132.90,2.6
5042,23,Flatey,,75.08,4.2
5043,23,Sægreifinn,,123.45,3.5
5044,23,Makake.,,78.73,3.8
5045,23,Eldofninn,,69.71,3.1
5046,23,Pizza Hut,,75.24,3.9
5047,23,Forréttabarinn,,138.20,3.5
5048,23,Glósteinn,,99.04,3.6
5049,23,Krydd Veitingahús,,61.62,2.8
5050,23,101 Bistro,,67.77,1.6
5051,23,Indian Food Box,,147.69,3.8
5052,23,Taj Mahal,,132.57,3.0
5053,23,Ramen Momo,,104.98,2.4
5054,24,라연,,135.62,1.5
5055,24,B3713,,110.70,2.6
5056,24,우래옥,,142.46,1.6
5057,24,북촌손만두 경복궁점,,148.41,1.5
5058,24,황생가칼국수,,106.18,4.8
5059,24,6449,,107.41,3.1
5060,24,삼청각,,117.01,4.7
5061,24,시간을 파는 고깃집 스무날,,129.90,3.5
5062,24,선아네 남도반찬식당,,132.99,3.6
5063,24,오세계향,,71.12,4.5
5064,24,애슐리퀸즈 공덕점,,91.83,3.9
5065,24,오다리집,,52.50,3.9
5066,24,콩불 홍대점,,120.17,4.7
5067,24,홍대개미,,143.84,2.9
5068,24,Gusto Taco,,63.95,4.1
5069,24,고베규카츠,,135.76,3.6
5070,24,구구스 서양밥집,,137.96,1.2
5071,24,라멘트럭,,88.38,4.1
5072,24,"육회 자매집 1,2호점",,83.07,4.2
5073,24,SMØR Nordic Kitchen,,58.47,2.5
5074,25,Mozaik Kebap,,121.45,3.6
5075,25,Yöresel Türk Mutfağı,,140.10,2.6
5076,25,Çukurağa Sofrası,,140.47,3.8
5077,25,Dayi Kürek Lahmacun (Emek),,55.16,2.9
5078,25,Mutlu Döner,,58.14,1.5
5079,25,Adıyaman Çiğ Köftecisi,,86.57,1.8
5080,25,Bogazici Lokantasi,,55.58,4.9
5081,25,Fevzi Hoca Balık Lokantası,,136.73,2.7
5082,25,Cicala Ristorante,,129.28,1.1
5083,25,Tavacı Recep Usta Parkvadi,,83.56,4.3
5084,277,Abo Ayman,,88.68,2.7
5085,25,Marmara Tabldot Restoran,,59.99,1.1
5086,25,Sultan Restoran,,122.16,2.5
5087,25,Livane Restaurant - Artvin Evi,,101.44,4.6
5088,25,Saray Pide Kebap,,94.28,3.0
5089,25,Yeni Çardak Sofrası,,54.00,4.3
5090,25,Vegisso,,105.48,4.2
5091,25,Anıt Lezzet,,124.93,1.1
5092,25,Ciğerci Bahattin,,51.30,1.7
5093,25,Şehrize Mantı,,69.83,2.3
5094,25,Urfa Kervan Pide ve Kebap Salonu,,107.01,2.0
5095,26,がんこ高瀬川二条苑,,95.53,1.8
5096,26,麒麟園,,63.45,4.0
5097,26,ロイヤルホスト,,141.50,2.9
5098,26,和食さと,,121.24,3.2
5099,26,モーリヤ祇園,,64.71,4.5
5100,26,マルシン飯店,,133.01,2.0
5101,26,やきとり大吉 堀川高辻店,,54.50,1.3
5102,26,山の家はせがわ,,121.44,1.4
5103,26,UMEKOJI COLLABO,,119.38,3.7
5104,26,大原リバーサイドカフェ来隣,,127.47,1.7
5105,26,祇園 梨吉,,88.88,3.7
5106,26,In The Green,,91.69,3.6
5107,26,素食カフェRen,,138.98,2.1
5108,26,懐石カフェ 蛙吉（アキチ）,,62.75,2.3
5109,26,サイゼリヤ,,148.81,3.6
5110,26,サイゼリヤ,,114.15,1.5
5111,26,Malibu Pizzeria & Cafe,,132.18,4.7
5112,26,ラーメン 魁力屋 北山店,,66.25,2.2
5113,26,ラ・ブッシュ,,103.85,3.2
5114,26,びっくりドンキー,,131.20,2.7
5115,27,Fitlife Foods,,73.08,2.5
5116,27,Fitlife Foods,,100.70,2.5
5117,27,Hula Bay Club,,123.97,1.2
5118,27,Golden Phoenix,,126.31,2.3
5119,27,Leons Lobstah Shack,,102.34,4.2
5120,27,Waffle House,,144.95,2.8
5121,27,Sonny's,,99.98,2.1
5122,27,Waffle House,,90.46,1.7
5123,27,La Terrazza Restaurant,,56.96,4.1
5124,27,Margarita's Mexican Restaurant,,96.51,2.5
5125,27,Ūlëlē,,147.98,1.0
5126,27,Bonefish Grill,,69.98,1.7
5127,27,Babushka's,,111.67,2.7
5128,27,Oystercatchers,,61.91,4.5
5129,27,Himes Breakfast House,,119.75,3.9
5130,27,Haven,,100.65,3.5
5131,27,Ruth's Chris Steak House,,142.81,2.4
5132,27,Ford's Garage,,92.22,4.3
5133,27,Waffle House,,95.30,3.1
5134,27,LongHorn Steakhouse,,83.50,2.4
5135,28,Berman & Wallace,,144.39,1.3
5136,28,Yoi Ramen,,126.82,3.5
5137,28,Zero Zero Pizza,,101.79,4.2
5138,28,Lobstar,,111.73,1.2
5139,28,F.X.Buckley Steakhouse,,105.06,1.7
5140,28,Bresson,,95.19,1.3
5141,28,Amerta,,146.31,2.9
5142,28,That's Amore,,66.40,2.6
5143,28,Hartley's,,135.71,2.4
5144,28,ZI QI,,83.77,3.4
5145,28,Harbour Kebab,,86.77,2.1
5146,28,Milano,,148.75,2.2
5147,28,The Revolution,,110.18,4.7
5148,28,Shanai,,94.97,3.0
5149,28,Peruke & Periwig,,96.85,4.8
5150,28,Darwins,,109.71,3.8
5151,28,Restaurant Patrick Guilbaud,,93.55,3.4
5152,28,Sanai,,118.94,4.5
5153,28,Yang's,,58.50,4.4
5154,28,Featherblade,,80.00,3.9
5155,29,Gadsby's Tavern,,98.90,4.6
5156,29,Zaytinya,,146.32,2.4
5157,29,Old Ebbitt Grill,,59.48,3.7
5158,29,Pie Shop,,56.18,4.3
5159,29,Rose's Luxury,,57.78,1.1
5160,29,Honeymoon Chicken,,76.25,3.1
5161,29,Bistrot du Coin,,81.73,2.3
5162,29,Masseria,,127.83,1.5
5163,29,The Dabney,,73.49,1.0
5164,29,Fiola,,57.42,2.8
5165,29,Gravitas,,63.81,2.8
5166,29,Oyster Oyster,,146.47,3.3
5167,29,Menya Hosaki,,114.67,1.1
5168,29,Berries & Bowls,,118.57,3.1
5169,29,The Broiler,,79.01,1.1
5170,29,Rhodeside Grill,,55.57,3.7
5171,29,Santa Rosa Taqueria,,140.76,1.6
5172,29,CAVA,,134.76,1.8
5173,29,The Monocle,,111.04,2.2
5174,29,Pizzoli's,,90.90,2.6
5175,30,Café Zambezi,,56.46,1.6
5176,30,Lola's Tapas and Carnivore Restaurant,,117.18,2.0
5177,30,Nomad's Rest Café and Bistro,,123.35,4.7
5178,30,Shoestrings Cafe & Takeaway,,76.73,2.1
5179,30,Baines Restaurant,,59.26,1.0
5180,30,Mundayam Restaurant,,135.92,1.3
5181,30,Sweet & Salty Cafe,,110.92,2.7
5182,30,Throne Restraunt,,110.38,4.6
5183,30,Brian's Restaurant & Clothings,,100.01,1.6
5184,30,Luba Yanga Restaurant,,55.11,4.9
5185,30,Nyachi's Grill,,112.29,1.1
5186,30,Royce Restaurant,,58.50,1.6
5187,30,Zam Mex Restaurant & Bar,,119.35,3.2
5188,30,Sepo Yaka,,117.53,3.1
5189,30,MaKuwa-Kuwa Restaurant,,114.03,1.8
5190,30,Setup@ Food First,,133.09,1.1
5191,30,Three Monkeys,,118.67,1.9
5192,30,Indabelly restaurant,,90.18,2.7
5193,30,Comfort Catering,,98.99,4.0
5194,30,Olga's - The Italian Corner,,131.62,1.7
5195,31,Skansen Smaków,,106.28,3.5
5196,31,Teresita,,75.85,2.4
5197,31,Artur,,83.66,2.3
5198,242,Burger Shack,,126.16,4.9
5199,31,Wierzynek,,99.07,3.3
5200,31,Thulo Tirsana,,64.58,2.5
5201,31,Thai Fun,,64.08,3.9
5202,242,Burger Shack,,91.78,2.6
5203,242,Burger Shack,,122.14,2.6
5204,31,U Muszkieterow,,74.02,4.7
5205,31,"Pracownia pierogowa '"Sekret Smaku'"",,116.16,5.0
5206,31,Przy Rogatce,,148.18,4.0
5207,31,Klub Kabaret,,132.61,2.9
5208,242,Burger Shack,,147.23,2.8
5209,31,"Restauracja '"Kochanów'"",,124.50,2.3
5210,31,Strefa 16,,92.11,4.3
5211,31,Trzy Kaczki,,118.14,3.8
5212,31,Trattoria Soprano,,65.62,3.7
5213,31,Restauracja Pino,,143.82,2.3
5214,31,Morskie Oko,,79.35,3.6
5215,31,Hawełka,,84.98,4.4
5216,31,Wesele,,142.22,1.3
5217,31,Hard Rock Cafe,,140.79,2.7
5218,242,Burger Shack,,76.34,2.5
5219,31,Cyrano de Bergerac,,59.90,4.5
5220,242,Araxi Burger Grill & Gourmet,,117.46,4.6
5221,242,Araxi Burger Grill & Gourmet,,125.36,3.6
5222,242,Ávila Burger,,107.16,3.8
5223,32,Reem Beladi Restaurant,,142.02,4.0
5224,32,Alqantarah,,95.70,2.8
5225,32,Deek Duke Chicken and Burger restaurant,,138.97,4.4
5226,32,Beit al Taybeh Guesthouse,,98.07,4.6
5227,32,Falafel Time,,75.20,1.7
5228,32,The Petra Kitchen,,86.80,1.2
5229,32,Al Arabi,,122.48,3.7
5230,32,Thousand and One Night,,58.09,3.6
5231,32,Cook n' Dine restaurant Petra,,63.13,1.7
5232,32,Sajiat Aljanoob Restaurant,,113.58,4.8
5233,32,Cafe,,99.72,2.6
5234,32,albokhari restaurant,,145.05,4.1
5235,32,The Oriental Restaurant,,79.61,3.0
5236,32,Nabatean resturant,,115.98,1.3
5237,32,Bedouin cafe,,79.49,1.7
5238,32,mussa spring rest.,,94.87,2.5
5239,32,Al-Wadi Restaurant,,100.07,2.5
5240,32,Mystic Pizza,,82.60,4.4
5241,32,Red Cave Restaurant,,129.59,3.2
5242,32,Basin Restaurant,,85.09,3.3
5243,242,Ávila Burger,,92.14,4.3
5244,242,Ávila Burger,,115.09,3.1
5245,242,Ávila Burger,,138.94,4.7
5246,242,Araxi Burger Grill & Gourmet,,64.55,1.2
5247,33,Σπιτικό Απλά,,102.29,1.8
5248,33,Hard Rock Cafe,,86.70,4.1
5249,33,Στα Καλά Καθούμενα,,135.27,2.2
5250,33,Θράκα,,51.12,3.3
5251,33,Κρεατοφαγείον,,102.21,2.6
5252,242,Araxi Burger Grill & Gourmet,,114.35,4.0
5253,33,Γήτεμα,,66.43,3.7
5254,33,Maltagliati,,105.23,2.5
5255,33,Λεύκες,,57.35,1.7
5256,33,Vego,,100.42,3.0
5257,242,Burger Shack,,76.34,2.6
5258,33,Καραβίδας,,142.10,1.7
5259,33,Shizen Rituals,,125.21,4.7
5260,33,Αγορά,,110.00,4.5
5261,33,Μυλόλιθος,,146.28,3.4
5262,33,Misafir,,67.46,4.1
5263,33,ο Τάσος (1967),,73.61,1.2
5264,33,Το Κουτούκι,,142.56,2.5
5265,33,Το Ρουμελιώτικο Στέκι της Λίζας,,97.37,2.8
5266,243,Tiệm nướng Trạm Dừng Chill,,51.54,3.3
5267,33,Moulin Rouge,,115.95,1.0
5268,33,Red Elephant,,137.81,2.7
5269,33,Βασίλης,,95.45,2.4
5270,34,Al Tramonto,,118.81,3.8
5271,34,Fukuya Teppanyaki,,129.04,2.3
5272,34,Cafe De Male,,51.25,1.1
5273,34,Le Traffic,,64.66,3.5
5274,34,Kalhu Odi - Maldivian Restaurant,,90.22,1.7
5275,34,Ministry of Crab Maldives,,108.04,4.7
5276,34,Kalhu Odi,,125.15,4.6
5277,34,Bageecha,,83.97,2.4
5278,34,The Lagoon,,115.31,3.6
5279,34,Hook,,95.73,3.0
5280,34,Kashivelli,,128.28,2.4
5281,34,Salt,,83.93,3.9
5282,34,Sea House,,117.56,3.2
5283,34,Mr. Roshi,,134.76,3.0
5284,34,Coba Cabana,,81.33,2.7
5285,34,Mr Tomyam,,125.59,3.7
5286,34,Miss Olive Oyl,,149.79,2.2
5287,34,Nihonbashi Blue,,93.04,1.7
5288,34,CARNE DIEM Maldives by IGNIS MAXIMUS,,89.42,4.1
5289,34,Gomeal,,102.66,3.2
5290,35,Franklin Barbecue,,95.36,3.7
5291,35,Uchi,,118.26,2.9
5292,35,Green Mesquite BBQ,,60.21,4.4
5293,35,Lou's Barton Springs,,94.92,2.0
5294,35,Maudie's Tex-Mex,,111.79,4.3
5295,35,24 Diner,,60.85,3.5
5296,35,Odd Duck,,142.55,3.7
5297,35,It's Italian Cucina,,60.67,3.9
5298,35,El Raval,,147.95,3.1
5299,35,Mandala Kitchen & Bar,,83.53,2.9
5300,35,Pizzeria Sportiva,,101.32,2.3
5301,35,Maudie's Tex Mex,,135.40,4.0
5302,35,Truluck's Seafood Steak & Crab,,139.28,3.3
5303,35,Sammie's,,82.72,1.5
5304,35,ChoSun Galbi,,83.63,3.6
5305,35,Patrizi's,,146.17,3.6
5306,35,East Side Pies,,84.09,2.5
5307,35,Micklethwait Craft Meats,,87.71,3.5
5308,35,Guero's Taco Bar,,66.59,4.3
5309,35,Koriente Restaurant,,123.33,4.5
5310,35,Green Pastures,,95.02,4.8
5311,36,Sweetie's,,65.41,1.8
5312,36,Tisa's Barefoot Bar,,79.99,4.4
5313,36,Starkis Tuna,,60.83,3.4
5314,36,Two Dollar Beach,,51.08,1.6
5315,36,Paradise Pizza,,92.83,1.5
5316,36,Mcdonald's,,77.98,3.6
5317,277,Abo Mordem,,84.89,4.2
5318,37,Galeria dos Pães,,99.56,3.2
5319,37,Pizzaria Capricciosa,,106.03,2.1
5320,37,Barbarico Dinner Club,,67.52,2.5
5321,37,Restaurante Veneza,,95.89,4.6
5322,37,Cassule's Restaurante,,124.86,3.0
5323,37,Pizzaria Capricciosa,,127.83,3.0
5324,37,Fazendeiro,,69.76,2.6
5325,37,Pizzaria Il Forno,,68.45,4.5
5326,37,Raizes Cruzadas,,122.49,2.1
5327,37,Embarcadouro,,114.68,1.4
5328,37,Esplanada Grill,,104.36,3.6
5329,37,Assador Lookal,,112.05,3.1
5330,37,Cafe del Mar,,50.79,1.4
5331,37,Bordão,,67.78,4.3
5332,37,Miami Beach,,103.14,2.2
5333,37,Caribe,,100.25,1.2
5334,37,Funge House,,147.32,1.4
5335,37,Pizza Hut,,77.68,1.2
5336,37,Restaurante São João,,137.65,2.9
5337,37,Restaurante EC,,108.89,1.8
5338,43,POSH,,78.62,3.1
5339,38,Brennan's Restaurant,,143.03,2.2
5340,38,La Petite Grocery,,59.99,4.2
5341,38,Arnaud's,,117.53,1.2
5342,38,Antoine's Restaurant,,72.88,1.5
5343,38,Costera,,126.58,1.9
5344,38,Picnic Provisions & Whiskey,,114.85,1.3
5345,38,Lilette,,89.89,1.5
5346,38,Cowbell,,120.28,2.7
5347,38,Jacques-Imo's,,124.25,2.7
5348,38,El Taco Loco,,54.02,2.9
5349,38,Iacovone Kitchen,,82.19,3.3
5350,38,Origami,,68.45,3.5
5351,38,Lebanon's Cafe,,78.80,2.7
5352,83,Spur,,100.24,1.7
5353,38,The Joint,,117.29,1.5
5354,38,Cafe Equator Thai Street Food,,145.11,2.8
5355,38,Southerns,,80.32,4.1
5356,38,Waffle House,,109.41,4.3
5357,38,Waffle House,,60.23,2.8
5358,38,Waffle House,,85.13,3.7
5359,38,Dooky Chase,,82.71,4.3
5360,83,Local food,,143.93,4.3
5361,40,Pizzeria and Gelato Bar,,54.23,1.4
5362,40,Sails,,114.61,2.5
5363,40,Popeyy's Fish&chips,,137.34,2.1
5364,40,Bommie,,54.31,1.2
5365,40,Pool Terrace,,65.42,2.4
5366,40,Dent Island Golf Club,,100.10,4.1
5367,41,Chase Docklands,,145.12,4.5
5368,41,Al Makan,,139.98,1.9
5369,41,Fuji Teppanyaki,,72.44,2.5
5370,41,Abstract 157,,62.34,2.2
5371,41,Philhellene,,137.94,2.6
5372,41,Yeonga BBQ,,144.11,2.7
5373,41,Saints Kitchen,,54.07,4.6
5374,41,Fonda,,144.63,1.3
5375,41,Nando's,,82.67,3.1
5376,41,El Camino Cantina,,118.82,4.2
5377,41,TGI Fridays,,91.16,2.3
5378,41,Agraba,,139.76,2.1
5379,41,Char Siu House,,81.41,1.5
5380,41,Sosta Cucina,,88.84,2.7
5381,41,KL Bunga Raya,,52.72,2.8
5382,41,Kathmandu Cottage,,140.74,2.0
5383,41,The Burger Block,,134.76,4.8
5384,41,Thai Terrace,,70.21,1.9
5385,41,United Kitchen,,73.95,1.1
5386,41,Mon Ami Paris Grill,,148.61,2.5
5387,42,Sabores Y Leyendas,,102.68,3.6
5388,42,Restaurante Leoncor’s,,109.25,1.3
5389,43,MoFauzy's Loung,,148.89,1.3
5390,43,The Pizza Place,,94.62,2.0
5391,43,Sumo San Restaurant,,53.58,3.1
5392,43,Addis Ethiopian Restaurant,,71.89,1.7
5393,43,Bottoms Up Pizza,,127.77,3.4
5394,43,CAVA,,111.05,4.8
5395,43,Carytown Indian Cuisine,,139.64,1.4
5396,43,Sen Organic Small Plate,,65.87,4.2
5397,43,The Village Cafe,,128.02,4.1
5398,43,En Su Boca,,74.98,1.9
5399,43,Waffle House,,93.12,2.2
5400,43,Waffle House,,93.73,4.3
5401,43,Waffle House,,110.58,2.1
5402,43,Perly’s,,98.63,1.4
5403,43,Valentino's,,121.99,1.6
5404,43,Roots Natural Kitchen,,148.42,1.8
5405,43,Bombolini,,126.26,2.5
5406,43,Home Team Grill,,96.49,1.1
5407,43,Kuba Kuba,,127.27,1.8
5408,44,Mama Mia Deli,,89.65,4.1
5409,44,Sea Food Shack,,90.08,4.4
5410,44,Yelluh Meat,,80.06,1.7
5411,44,Dipper's Beach Bar,,61.26,1.9
5412,44,Panenka Bar & Grill,,141.37,4.6
5413,44,Shanti’s Rum & Roti,,115.52,3.8
5414,44,Cock of the Rock,,77.86,3.7
5415,44,Surfers Bay Restaurant & Bar,,114.03,1.2
5416,44,Primo Bar & Bistro,,129.74,3.6
5417,44,Harbour View Bar and Restaurant,,70.09,2.0
5418,44,The View,,143.28,4.8
5419,44,Flindt Gourmet,,145.14,4.2
5420,44,Chefette Restaurants - Fontabelle,,70.54,1.9
5421,44,Rascals of the Caribbean Restaurant,,67.12,2.8
5422,44,Mustor's Restaurant,,77.86,4.0
5423,44,Sea Fans Beach Bar,,113.34,3.2
5424,44,Bali Beach Club & Restaurant,,87.20,3.4
5425,44,Skippers on the Beach,,77.52,4.6
5426,44,Barbados Cruising Club,,99.10,1.8
5427,44,Driftwood Restaurant & Bar,,104.57,4.8
5428,46,Ikaitz,,73.39,4.5
5429,45,Etnofood,,135.58,3.6
5430,45,Las Quince Letras,,120.46,4.4
5431,45,Casa Oaxaca,,134.30,4.8
5432,45,El Mestizaje,,114.15,2.8
5433,45,Tres Bistro,,119.66,4.3
5434,45,La Vieja Lira,,148.42,4.9
5435,45,El Fortincito,,84.20,3.6
5436,45,Catedral Restaurante Bar,,68.22,4.5
5437,45,Pizza Nostrana Spaghetteria,,121.12,4.2
5438,45,Los Danzantes,,64.72,2.8
5439,45,Casa Maria Lombardo,,122.48,4.4
5440,45,La Biznaga,,82.05,2.9
5441,45,MiniTaj,,54.34,2.1
5442,45,Fondaporteña,,120.76,1.4
5443,45,El Quinque,,79.41,1.5
5444,45,Itanoni,,126.62,2.8
5445,45,Picante,,142.78,2.2
5446,45,I Love Tlayudas,,89.21,2.3
5447,45,Tienda Xiguela,,99.05,1.9
5448,45,Los Totoles,,94.97,4.5
5449,46,Karlos Arguiñano,,112.94,4.3
5450,46,Usategieta,,100.82,1.3
5451,46,Calonge sagardotegia,,99.21,1.3
5452,46,Asador San Martín,,107.65,2.2
5453,46,Akelarre,,141.70,4.0
5454,46,Martín Berasategui,,116.70,1.3
5455,46,La Cuchara de San Telmo,,78.91,2.2
5456,46,Agustín,,59.74,3.3
5457,46,La Perola,,148.27,1.2
5458,46,Bugati,,129.43,2.2
5459,46,Bodegon Alejandro,,97.31,3.4
5460,46,Asador Ekaitz,,52.70,3.1
5461,46,Bar Martínez,,72.60,1.9
5462,46,La Guinda,,96.61,3.5
5463,46,Pak Tandoori Flame,,73.65,4.0
5464,46,Casa Cámara,,95.61,2.8
5465,46,Agorregi,,133.62,3.5
5466,46,La Tagliatella,,127.86,2.8
5467,46,Raimnuntxo Berri,,115.73,3.9
5468,46,Kafe Botanika,,113.08,4.0
5469,47,Wildflower Bread Company,,147.98,1.6
5470,47,The Secret Garden Café,,85.50,4.0
5471,47,Thai Spices Natural Restaurant,,121.89,1.7
5472,47,ChocolaTree Organic Oasis,,103.50,2.0
5473,47,Pisa Lisa,,91.59,1.6
5474,47,Oak Creek Brewery & Grill,,90.92,4.6
5475,47,Coffee Pot Restaurant,,148.74,4.0
5476,47,Hideaway House,,63.15,3.6
5477,47,Conscious Meals,,55.31,2.3
5478,47,Oak Creek Brewing Company,,128.24,2.5
5479,47,Heartline Cafe,,126.24,4.0
5480,47,Steakhouse89,,97.90,1.1
5481,47,Agee's Barbecue Market,,54.39,3.0
5482,47,Martino's Italian Restaurant & Lounge,,140.88,4.2
5483,47,Famous Pizza,,118.31,3.4
5484,47,Dellepiane,,83.06,3.5
5485,47,The Hudson,,91.34,4.1
5486,47,Elote Cafe,,109.92,1.9
5487,47,Maria's Restaurant & Cantina,,54.87,2.0
5488,47,Tortas De Fuego,,72.87,4.4
5489,48,Livingstone,,94.86,3.7
5490,48,Ci gusta !,,67.75,3.1
5491,48,New Land Lounge Bar-Restaurant,,66.50,2.5
5492,48,Centre Nutironnel Jean Pliya,,62.43,4.8
5493,48,New Dar,,146.86,2.5
5494,48,Salsa,,90.61,1.4
5495,48,Salsa,,82.31,1.3
5496,48,Story lounge bar - restarant,,134.97,4.3
5497,48,Cuisine du chef,,126.25,1.8
5498,48,New Land Lounge Bar-Restaurant,,87.56,4.4
5499,48,Le Merlin,,115.58,4.0
5500,48,Costa Rica,,93.15,1.3
5501,48,Bar Restaurant Begonia,,59.77,2.5
5502,48,MAQUIS SILOE,,147.90,1.2
5503,48,Maquis Chez Georgia,,146.27,4.1
5504,48,Restaurant TONASSE,,76.50,2.7
5505,48,Le Patriarche,,60.08,4.1
5506,48,Maquis Bar Chez Oly,,68.83,4.1
5507,48,Cesserole du sherif,,117.84,2.8
5508,48,ARIYAA CAFETARIAT,,77.57,1.6
5509,59,Sushi Bistro,,148.50,2.5
5510,49,Hotel Imzit,,59.22,4.9
5511,49,Igman Rooftop Bistro,,106.29,4.9
5512,49,Ćevabdžinica Mrkva,,57.84,4.1
5513,49,"Restoran '"BAZENI'"",,144.71,3.8
5514,49,Slatko i slano,,97.81,1.6
5515,49,Karuzo,,116.73,4.0
5516,49,Mrkva,,99.46,4.5
5517,49,La Perla,,63.73,4.4
5518,49,Nostra Cucina,,120.96,2.4
5519,49,Bašča kod Ene,,105.83,3.6
5520,49,Dolcetto,,56.38,1.5
5521,49,Taj Mahal,,98.07,2.5
5522,49,Vinarija Topic,,85.61,1.5
5523,49,"Restoran '"Bosanska avlija'"",,67.54,2.3
5524,49,Restoran Casa El Gitano,,72.97,5.0
5525,49,Двери,,73.56,1.6
5526,49,Restoran Oaza-Dino,,135.71,2.6
5527,49,Kimono,,82.19,1.3
5528,49,Ćevabdžinica Nune,,143.50,4.4
5529,49,IChicken,,123.51,3.4
5530,49,IChicken,,102.09,3.8
5531,49,Inat kuća,,95.77,1.9
5532,50,Restorant Tomahawk Tirane,,125.48,3.1
5533,50,Bufe,,78.28,2.5
5534,50,Mystic,,107.16,3.0
5535,50,Artigiano,,88.48,4.4
5536,50,Bujtina e diellit,,134.89,3.3
5537,50,Restoration Chinese Garden,,50.45,2.9
5538,50,Peja Restorant (Traditional Food),,100.66,1.1
5539,50,Era Blloku,,115.92,4.5
5540,50,Mullixhiu,,143.40,1.7
5541,50,Fresh Garden Organic Restaurant,,82.33,3.6
5542,50,Tang - China,,58.37,1.8
5543,50,Authentic Family Restaurant,,108.82,1.7
5544,50,green & protein,,92.63,2.2
5545,50,Tony's,,89.10,4.2
5546,50,Mrizi i Zanave Tirane,,68.54,2.6
5547,50,Golden Crown Resort,,96.32,3.3
5548,50,Il Vino,,68.62,3.3
5549,50,Fustanella Garden,,98.30,4.0
5550,50,Bevs Bistro,,50.34,2.4
5551,50,N'Maj Restaurant,,81.88,2.6
5552,50,Sarajet,,115.69,2.1
5553,51,Ancoramar,,86.06,1.2
5554,51,Bistrô Ouvidor,,72.71,2.3
